"DateTime","HELLDIVERS™ 2","Hogwarts Legacy","New World: Aeternum","Destiny 2","Call of Duty®"
"2023-02-02 00:00:00",,,27839,87791,94602
"2023-02-03 00:00:00",,,28361,86850,100921
"2023-02-04 00:00:00",,,30953,98549,116193
"2023-02-05 00:00:00",,,32988,98310,121364
"2023-02-06 00:00:00",,,26796,86199,92031
"2023-02-07 00:00:00",,,26807,84159,90501
"2023-02-08 00:00:00",,489139,26032,81915,88231
"2023-02-09 00:00:00",,469893,25586,76455,90409
"2023-02-10 00:00:00",,693454,25742,75788,94985
"2023-02-11 00:00:00",,807112,27013,86803,108677
"2023-02-12 00:00:00",,879308,28392,88322,112685
"2023-02-13 00:00:00",,650470,24491,68264,88338
"2023-02-14 00:00:00",,508506,22881,84810,82380
"2023-02-15 00:00:00",,512236,23128,81940,138135
"2023-02-16 00:00:00",,474914,22615,78451,143553
"2023-02-17 00:00:00",,465255,23585,83133,148032
"2023-02-18 00:00:00",,503894,24724,93263,165294
"2023-02-19 00:00:00",,527849,26230,94645,169211
"2023-02-20 00:00:00",,416766,24564,84595,144867
"2023-02-21 00:00:00",,337623,24429,93814,133432
"2023-02-22 00:00:00",,309375,23765,101760,134302
"2023-02-23 00:00:00",,275584,22580,97586,133483
"2023-02-24 00:00:00",,266177,22408,101397,131213
"2023-02-25 00:00:00",,306615,24251,119558,146920
"2023-02-26 00:00:00",,317278,25347,128692,148861
"2023-02-27 00:00:00",,216634,21961,118039,112674
"2023-02-28 00:00:00",,191754,21575,316750,114454
"2023-03-01 00:00:00",,169841,20529,313267,115311
"2023-03-02 00:00:00",,159715,20526,242911,116327
"2023-03-03 00:00:00",,161401,21021,221116,120530
"2023-03-04 00:00:00",,190727,22656,226798,135046
"2023-03-05 00:00:00",,204351,24249,222263,137165
"2023-03-06 00:00:00",,139406,21140,197568,100433
"2023-03-07 00:00:00",,126912,21383,190013,103430
"2023-03-08 00:00:00",,105603,20120,200390,103480
"2023-03-09 00:00:00",,106805,20144,168408,101559
"2023-03-10 00:00:00",,111415,20713,249376,108478
"2023-03-11 00:00:00",,130990,21724,254694,123864
"2023-03-12 00:00:00",,145356,23427,212492,126549
"2023-03-13 00:00:00",,98398,20501,182994,97524
"2023-03-14 00:00:00",,90272,20257,182849,95803
"2023-03-15 00:00:00",,80508,19140,189976,94022
"2023-03-16 00:00:00",,74533,18839,167499,108923
"2023-03-17 00:00:00",,75266,18515,168803,127754
"2023-03-18 00:00:00",,89084,20024,174772,154840
"2023-03-19 00:00:00",,99171,22236,181451,158593
"2023-03-20 00:00:00",,69668,19511,162117,125124
"2023-03-21 00:00:00",,62581,19561,174216,97027
"2023-03-22 00:00:00",,57380,19177,179426,95663
"2023-03-23 00:00:00",,54484,19093,155772,93446
"2023-03-24 00:00:00",,54200,17909,148202,97883
"2023-03-25 00:00:00",,66021,19348,150783,110966
"2023-03-26 00:00:00",,74611,20914,149840,114051
"2023-03-27 00:00:00",,51552,18448,130495,89044
"2023-03-28 00:00:00",,46838,18382,140535,89096
"2023-03-29 00:00:00",,43959,18726,141752,87155
"2023-03-30 00:00:00",,42082,17795,121305,89782
"2023-03-31 00:00:00",,44012,18272,128322,94433
"2023-04-01 00:00:00",,53519,19457,140243,115357
"2023-04-02 00:00:00",,59185,20899,142188,117329
"2023-04-03 00:00:00",,41524,18278,124371,91926
"2023-04-04 00:00:00",,37600,26628,128166,88672
"2023-04-05 00:00:00",,35386,25852,136223,85220
"2023-04-06 00:00:00",,35609,25652,121265,85932
"2023-04-07 00:00:00",,40905,27383,123581,97200
"2023-04-08 00:00:00",,42099,27612,128712,97880
"2023-04-09 00:00:00",,44550,28268,121835,95230
"2023-04-10 00:00:00",,39276,26369,112907,88743
"2023-04-11 00:00:00",,31696,24765,119872,77452
"2023-04-12 00:00:00",,29513,25178,129043,107374
"2023-04-13 00:00:00",,27900,23905,113771,115989
"2023-04-14 00:00:00",,29132,24227,110188,118848
"2023-04-15 00:00:00",,35053,26263,122778,133920
"2023-04-16 00:00:00",,40049,27691,125626,133233
"2023-04-17 00:00:00",,27626,23582,111756,107034
"2023-04-18 00:00:00",,24908,22958,116147,102715
"2023-04-19 00:00:00",,23251,22081,121753,101945
"2023-04-20 00:00:00",,22697,21756,103463,117997
"2023-04-21 00:00:00",,24085,21936,105330,120990
"2023-04-22 00:00:00",,29160,23952,111947,140299
"2023-04-23 00:00:00",,33995,26190,109390,147120
"2023-04-24 00:00:00",,23613,22327,95247,119191
"2023-04-25 00:00:00",,21869,22887,97545,104903
"2023-04-26 00:00:00",,19986,23219,100444,95987
"2023-04-27 00:00:00",,19422,22285,88820,88044
"2023-04-28 00:00:00",,20723,22036,85183,87417
"2023-04-29 00:00:00",,25464,23698,95345,94922
"2023-04-30 00:00:00",,29772,26099,96824,99373
"2023-05-01 00:00:00",,25677,23333,85351,92691
"2023-05-02 00:00:00",,19901,22248,112002,76706
"2023-05-03 00:00:00",,18189,20855,111647,76287
"2023-05-04 00:00:00",,17253,20476,90880,79577
"2023-05-05 00:00:00",,17820,20599,89071,82389
"2023-05-06 00:00:00",,23171,22328,94343,94807
"2023-05-07 00:00:00",,26943,23538,94584,95078
"2023-05-08 00:00:00",,20570,20697,84076,81385
"2023-05-09 00:00:00",,18482,20123,80203,77226
"2023-05-10 00:00:00",,17545,19312,84242,72971
"2023-05-11 00:00:00",,16771,19397,78536,88982
"2023-05-12 00:00:00",,17577,18401,75516,93174
"2023-05-13 00:00:00",,19704,19163,80855,102273
"2023-05-14 00:00:00",,23278,19968,79014,102538
"2023-05-15 00:00:00",,17704,18507,69052,82401
"2023-05-16 00:00:00",,16630,18404,75985,80750
"2023-05-17 00:00:00",,16051,17189,76612,78930
"2023-05-18 00:00:00",,16662,17086,71822,80224
"2023-05-19 00:00:00",,16927,17055,74070,81649
"2023-05-20 00:00:00",,19568,18244,80401,89055
"2023-05-21 00:00:00",,21666,19205,82787,91210
"2023-05-22 00:00:00",,16425,17653,73090,73581
"2023-05-23 00:00:00",,15288,18674,186869,72764
"2023-05-24 00:00:00",,14711,18376,167709,71309
"2023-05-25 00:00:00",,13993,18094,132081,70793
"2023-05-26 00:00:00",,15026,18968,193495,76201
"2023-05-27 00:00:00",,17080,20389,164235,90204
"2023-05-28 00:00:00",,19568,22875,144604,90719
"2023-05-29 00:00:00",,19198,23514,145039,85638
"2023-05-30 00:00:00",,14877,19913,137991,74253
"2023-05-31 00:00:00",,13753,19688,137747,69430
"2023-06-01 00:00:00",,13294,18866,120400,69746
"2023-06-02 00:00:00",,13750,17408,103714,73449
"2023-06-03 00:00:00",,15899,18860,110253,81025
"2023-06-04 00:00:00",,18455,20410,105398,84418
"2023-06-05 00:00:00",,13838,17579,92031,69861
"2023-06-06 00:00:00",,12943,17232,100227,68371
"2023-06-07 00:00:00",,12536,16443,97386,67236
"2023-06-08 00:00:00",,12810,17014,83058,71623
"2023-06-09 00:00:00",,12469,16605,79199,72502
"2023-06-10 00:00:00",,13865,16459,84507,79614
"2023-06-11 00:00:00",,16307,18467,82207,82725
"2023-06-12 00:00:00",,12457,15624,74207,69619
"2023-06-13 00:00:00",,11837,15614,86408,66666
"2023-06-14 00:00:00",,11163,14195,82746,83623
"2023-06-15 00:00:00",,10643,14215,69439,90317
"2023-06-16 00:00:00",,11247,13886,68073,92164
"2023-06-17 00:00:00",,13096,15237,72443,99983
"2023-06-18 00:00:00",,14582,15843,69201,102037
"2023-06-19 00:00:00",,12773,14893,62764,86239
"2023-06-20 00:00:00",,11185,14195,76109,83422
"2023-06-21 00:00:00",,10626,13794,76675,83121
"2023-06-22 00:00:00",,10545,13087,68741,84596
"2023-06-23 00:00:00",,10527,13582,65864,92986
"2023-06-24 00:00:00",,12329,14534,69005,107926
"2023-06-25 00:00:00",,14205,16037,63057,113310
"2023-06-26 00:00:00",,11333,14026,58112,94994
"2023-06-27 00:00:00",,10881,13608,73887,78836
"2023-06-28 00:00:00",,10477,12401,69281,74314
"2023-06-29 00:00:00",,10352,12435,58692,72187
"2023-06-30 00:00:00",,12594,13879,56478,75072
"2023-07-01 00:00:00",,16469,16080,60127,82757
"2023-07-02 00:00:00",,20128,18456,58105,85682
"2023-07-03 00:00:00",,17478,17868,55524,74426
"2023-07-04 00:00:00",,18354,18821,88032,75669
"2023-07-05 00:00:00",,15584,17678,65869,70061
"2023-07-06 00:00:00",,14908,20634,63475,68234
"2023-07-07 00:00:00",,14778,21113,60223,70704
"2023-07-08 00:00:00",,17282,23263,66442,76955
"2023-07-09 00:00:00",,20058,26105,64791,80079
"2023-07-10 00:00:00",,15648,22715,58297,67688
"2023-07-11 00:00:00",,14698,22214,59615,68160
"2023-07-12 00:00:00",,14379,21908,59312,67729
"2023-07-13 00:00:00",,14411,22292,53272,72495
"2023-07-14 00:00:00",,14087,21812,52683,69502
"2023-07-15 00:00:00",,16502,23301,57150,72801
"2023-07-16 00:00:00",,18887,25935,58417,84836
"2023-07-17 00:00:00",,14523,21437,51465,74457
"2023-07-18 00:00:00",,13565,21079,79939,73226
"2023-07-19 00:00:00",,12943,21515,74594,71721
"2023-07-20 00:00:00",,12119,19889,62073,70732
"2023-07-21 00:00:00",,12269,19558,55391,74062
"2023-07-22 00:00:00",,13977,20895,58492,79928
"2023-07-23 00:00:00",,16264,22765,58382,82553
"2023-07-24 00:00:00",,13199,20016,51885,71315
"2023-07-25 00:00:00",,12460,19548,53610,72945
"2023-07-26 00:00:00",,11821,18965,51948,71082
"2023-07-27 00:00:00",,11438,18387,46867,73326
"2023-07-28 00:00:00",,11575,18298,47634,76273
"2023-07-29 00:00:00",,13400,19836,51177,83516
"2023-07-30 00:00:00",,15611,21689,51656,86363
"2023-07-31 00:00:00",,12626,18713,46155,73683
"2023-08-01 00:00:00",,12106,18441,50825,73238
"2023-08-02 00:00:00",,11669,18147,51031,83636
"2023-08-03 00:00:00",,10852,17848,46584,93661
"2023-08-04 00:00:00",,10962,17357,45938,92813
"2023-08-05 00:00:00",,12795,18427,48514,97592
"2023-08-06 00:00:00",,15022,20091,49076,100979
"2023-08-07 00:00:00",,12382,17675,43613,85868
"2023-08-08 00:00:00",,11269,17318,43959,84128
"2023-08-09 00:00:00",,10758,16340,43224,81593
"2023-08-10 00:00:00",,10155,15719,40005,78145
"2023-08-11 00:00:00",,9965,15402,40957,75963
"2023-08-12 00:00:00",,11740,16745,44139,83078
"2023-08-13 00:00:00",,13644,17657,45726,86056
"2023-08-14 00:00:00",,10751,15841,40568,74080
"2023-08-15 00:00:00",,10728,15806,42894,74228
"2023-08-16 00:00:00",,9674,15326,43831,70403
"2023-08-17 00:00:00",,9722,14783,40899,112483
"2023-08-18 00:00:00",,9637,14929,44722,91131
"2023-08-19 00:00:00",,11082,16191,48850,87204
"2023-08-20 00:00:00",,12918,17557,53063,89518
"2023-08-21 00:00:00",,10072,16399,47100,74756
"2023-08-22 00:00:00",,9334,16132,126261,69963
"2023-08-23 00:00:00",,9008,15353,114970,70753
"2023-08-24 00:00:00",,9007,15337,97029,71036
"2023-08-25 00:00:00",,9378,15150,92297,74124
"2023-08-26 00:00:00",,11237,16733,97867,81259
"2023-08-27 00:00:00",,13434,18173,97124,85655
"2023-08-28 00:00:00",,10394,16025,83042,72280
"2023-08-29 00:00:00",,9911,15639,107260,72635
"2023-08-30 00:00:00",,9748,15984,99982,70510
"2023-08-31 00:00:00",,9155,15421,85530,72733
"2023-09-01 00:00:00",,11457,15449,145741,76600
"2023-09-02 00:00:00",,15478,16891,141472,83011
"2023-09-03 00:00:00",,19080,19162,110270,84549
"2023-09-04 00:00:00",,18045,18925,99262,73833
"2023-09-05 00:00:00",,13822,16919,92716,67721
"2023-09-06 00:00:00",,12958,15911,91205,66170
"2023-09-07 00:00:00",,13227,16331,78517,67523
"2023-09-08 00:00:00",,13012,15949,73943,69978
"2023-09-09 00:00:00",,15769,17906,83244,77974
"2023-09-10 00:00:00",,17399,20385,80565,79593
"2023-09-11 00:00:00",,12362,18238,69895,64692
"2023-09-12 00:00:00",,11283,17637,80753,63762
"2023-09-13 00:00:00",,10833,18239,82247,64134
"2023-09-14 00:00:00",,10430,18337,72520,68501
"2023-09-15 00:00:00",,10724,19175,89118,72216
"2023-09-16 00:00:00",,13014,21549,106123,83828
"2023-09-17 00:00:00",,15439,24531,98581,88628
"2023-09-18 00:00:00",,10926,21067,77446,70519
"2023-09-19 00:00:00",,10184,20563,59642,65821
"2023-09-20 00:00:00",,9609,20259,63399,64319
"2023-09-21 00:00:00",,9210,20078,55284,62087
"2023-09-22 00:00:00",,9881,20444,61952,68029
"2023-09-23 00:00:00",,12167,23322,64169,77673
"2023-09-24 00:00:00",,13750,25912,65069,79346
"2023-09-25 00:00:00",,9977,22508,50297,62744
"2023-09-26 00:00:00",,9237,22137,65544,61005
"2023-09-27 00:00:00",,8809,21670,62310,61125
"2023-09-28 00:00:00",,8429,20962,52691,69566
"2023-09-29 00:00:00",,8810,21205,56190,71506
"2023-09-30 00:00:00",,11003,24104,61439,80251
"2023-10-01 00:00:00",,12557,27377,61746,86178
"2023-10-02 00:00:00",,9441,25727,52887,69233
"2023-10-03 00:00:00",,9029,50105,66053,68980
"2023-10-04 00:00:00",,8607,55429,60318,68482
"2023-10-05 00:00:00",,8459,57014,51914,69639
"2023-10-06 00:00:00",,9058,60458,55802,75394
"2023-10-07 00:00:00",,10998,69980,60020,88315
"2023-10-08 00:00:00",,12714,77642,56892,94813
"2023-10-09 00:00:00",,9880,71527,48306,76311
"2023-10-10 00:00:00",,8671,65688,55139,72722
"2023-10-11 00:00:00",,8278,62328,52265,72571
"2023-10-12 00:00:00",,8489,60641,46801,130016
"2023-10-13 00:00:00",,8797,60162,49291,105803
"2023-10-14 00:00:00",,10932,65724,54753,189557
"2023-10-15 00:00:00",,12311,68990,52699,161126
"2023-10-16 00:00:00",,9162,58269,44410,115763
"2023-10-17 00:00:00",,8402,55755,69434,71807
"2023-10-18 00:00:00",,8224,52018,65704,82513
"2023-10-19 00:00:00",,8218,51515,55369,80524
"2023-10-20 00:00:00",,10251,51929,54613,82531
"2023-10-21 00:00:00",,13783,57259,59083,97175
"2023-10-22 00:00:00",,16855,60892,57720,98445
"2023-10-23 00:00:00",,12677,51189,47482,76194
"2023-10-24 00:00:00",,12238,50192,51003,75155
"2023-10-25 00:00:00",,11804,48286,49165,77904
"2023-10-26 00:00:00",,11577,45266,43985,76214
"2023-10-27 00:00:00",,11938,45594,46219,80328
"2023-10-28 00:00:00",,14526,48741,50867,91880
"2023-10-29 00:00:00",,17095,52614,51280,92917
"2023-10-30 00:00:00",,12593,44352,43605,72648
"2023-10-31 00:00:00",,11319,41525,40365,70755
"2023-11-01 00:00:00",,12997,41187,38163,74010
"2023-11-02 00:00:00",,12753,42544,37632,116441
"2023-11-03 00:00:00",,11855,40956,39329,93516
"2023-11-04 00:00:00",,14068,43979,46970,93377
"2023-11-05 00:00:00",,15797,45944,44136,89722
"2023-11-06 00:00:00",,11180,39285,37630,66459
"2023-11-07 00:00:00",,10348,38035,40577,60730
"2023-11-08 00:00:00",,9769,36080,42534,58370
"2023-11-09 00:00:00",,9402,33989,34965,70052
"2023-11-10 00:00:00",,10263,35936,37891,177881
"2023-11-11 00:00:00",,12627,37917,40385,182765
"2023-11-12 00:00:00",,14209,40070,39440,190707
"2023-11-13 00:00:00",,10423,33324,33380,154669
"2023-11-14 00:00:00",,9949,32815,34138,144085
"2023-11-15 00:00:00",,9833,30681,34159,139539
"2023-11-16 00:00:00",,9629,30434,31083,129535
"2023-11-17 00:00:00",,10335,30837,31647,136459
"2023-11-18 00:00:00",,13031,33598,38059,152365
"2023-11-19 00:00:00",,14956,35510,37659,159174
"2023-11-20 00:00:00",,11442,30891,31973,129453
"2023-11-21 00:00:00",,10745,29409,36324,118494
"2023-11-22 00:00:00",,12389,29485,35148,132653
"2023-11-23 00:00:00",,13355,29190,33908,127692
"2023-11-24 00:00:00",,15981,30703,39365,135061
"2023-11-25 00:00:00",,19260,32119,40693,139348
"2023-11-26 00:00:00",,23291,34856,42406,147988
"2023-11-27 00:00:00",,17508,30116,39469,120818
"2023-11-28 00:00:00",,17223,29680,94670,104029
"2023-11-29 00:00:00",,15745,24838,81925,101151
"2023-11-30 00:00:00",,14726,26131,64886,101366
"2023-12-01 00:00:00",,15351,26087,103704,105948
"2023-12-02 00:00:00",,19000,29023,94159,127085
"2023-12-03 00:00:00",,20517,30287,77223,124341
"2023-12-04 00:00:00",,15072,25828,64590,99326
"2023-12-05 00:00:00",,14438,25322,72637,95026
"2023-12-06 00:00:00",,14406,23481,71713,157391
"2023-12-07 00:00:00",,13907,21996,60416,144115
"2023-12-08 00:00:00",,15171,20399,54045,137339
"2023-12-09 00:00:00",,18586,23680,61604,152549
"2023-12-10 00:00:00",,21706,25445,59225,161960
"2023-12-11 00:00:00",,16269,21987,49261,125505
"2023-12-12 00:00:00",,14459,21853,70180,116147
"2023-12-13 00:00:00",,13635,24754,66261,116950
"2023-12-14 00:00:00",,12972,25297,55045,117158
"2023-12-15 00:00:00",,13399,24643,53549,138254
"2023-12-16 00:00:00",,16247,26834,58985,153998
"2023-12-17 00:00:00",,18306,28730,58481,162148
"2023-12-18 00:00:00",,14042,25335,50285,123107
"2023-12-19 00:00:00",,13325,24356,70838,122624
"2023-12-20 00:00:00",,13084,23756,65444,121259
"2023-12-21 00:00:00",,13435,23085,54402,125574
"2023-12-22 00:00:00",,16419,23375,54855,128494
"2023-12-23 00:00:00",,20503,24594,56046,135724
"2023-12-24 00:00:00",,19588,20552,52357,121684
"2023-12-25 00:00:00",,27072,23337,46766,126249
"2023-12-26 00:00:00",,31033,25840,61553,133648
"2023-12-27 00:00:00",,31500,25899,56755,132526
"2023-12-28 00:00:00",,32918,25735,52468,131605
"2023-12-29 00:00:00",,33415,25858,54318,128374
"2023-12-30 00:00:00",,36482,27082,54802,136245
"2023-12-31 00:00:00",,32162,22591,51540,119253
"2024-01-01 00:00:00",,41814,27834,53662,137050
"2024-01-02 00:00:00",,35699,26059,58803,120559
"2024-01-03 00:00:00",,33940,25425,54851,117018
"2024-01-04 00:00:00",,33720,24932,47517,114658
"2024-01-05 00:00:00",,32415,25562,47450,121462
"2024-01-06 00:00:00",,36932,28249,52733,138204
"2024-01-07 00:00:00",,37883,29188,51119,142595
"2024-01-08 00:00:00",,27347,24407,43029,110765
"2024-01-09 00:00:00",,25024,24569,54394,108173
"2024-01-10 00:00:00",,22776,22475,51236,102723
"2024-01-11 00:00:00",,21657,22584,43638,104459
"2024-01-12 00:00:00",,23504,23547,48244,117113
"2024-01-13 00:00:00",,28298,25873,54235,131744
"2024-01-14 00:00:00",,30583,26647,52929,135591
"2024-01-15 00:00:00",,24946,24916,47158,122060
"2024-01-16 00:00:00",,21406,22982,51577,110196
"2024-01-17 00:00:00",,20108,22057,49462,102798
"2024-01-18 00:00:00",,18735,21437,43046,114829
"2024-01-19 00:00:00",,19681,21048,45361,125481
"2024-01-20 00:00:00",,23497,22541,50568,139534
"2024-01-21 00:00:00",,25950,23095,47648,144934
"2024-01-22 00:00:00",,18510,19416,41783,110503
"2024-01-23 00:00:00",,17176,18995,43280,105898
"2024-01-24 00:00:00",,15800,17142,39931,102695
"2024-01-25 00:00:00",,15459,17180,39759,100447
"2024-01-26 00:00:00",,16144,17205,37500,105228
"2024-01-27 00:00:00",,19943,18450,42922,118945
"2024-01-28 00:00:00",,22068,19157,41541,126594
"2024-01-29 00:00:00",,15969,16345,34365,96815
"2024-01-30 00:00:00",,14723,15983,43737,94151
"2024-01-31 00:00:00",,13910,15313,43765,92832
"2024-02-01 00:00:00",,13573,14918,36342,91601
"2024-02-02 00:00:00",,16002,15308,38367,99811
"2024-02-03 00:00:00",,20801,16666,44578,114382
"2024-02-04 00:00:00",,24985,17644,44789,123594
"2024-02-05 00:00:00",,18336,15341,37989,96550
"2024-02-06 00:00:00",,17141,15463,42074,92775
"2024-02-07 00:00:00",,16464,14520,43913,107943
"2024-02-08 00:00:00",64183,16118,14275,40431,119970
"2024-02-09 00:00:00",91149,16845,14419,40481,126424
"2024-02-10 00:00:00",144392,20888,15499,45369,143130
"2024-02-11 00:00:00",155926,24661,16739,46649,154491
"2024-02-12 00:00:00",154150,17716,14963,38059,113186
"2024-02-13 00:00:00",196089,16281,14678,44118,107974
"2024-02-14 00:00:00",203644,13652,13192,38907,101674
"2024-02-15 00:00:00",195916,14342,13714,31481,103673
"2024-02-16 00:00:00",259722,15013,14337,37571,111235
"2024-02-17 00:00:00",333827,18599,15725,41906,124673
"2024-02-18 00:00:00",388754,20748,16881,41350,134339
"2024-02-19 00:00:00",411359,15651,15022,35363,110515
"2024-02-20 00:00:00",409688,13513,14274,37558,101115
"2024-02-21 00:00:00",457649,12593,13559,37090,96314
"2024-02-22 00:00:00",444907,12224,12710,32673,95180
"2024-02-23 00:00:00",422935,12798,12812,35729,92239
"2024-02-24 00:00:00",458709,15446,13686,40813,118154
"2024-02-25 00:00:00",458046,17510,14669,40143,125834
"2024-02-26 00:00:00",410778,12179,12893,35832,96796
"2024-02-27 00:00:00",388784,11359,12796,36590,91475
"2024-02-28 00:00:00",372491,10668,12734,35250,89825
"2024-02-29 00:00:00",360630,10185,12417,31281,88112
"2024-03-01 00:00:00",378029,11073,12561,34539,93941
"2024-03-02 00:00:00",440473,13636,13764,40710,107124
"2024-03-03 00:00:00",431621,15096,14403,40888,114286
"2024-03-04 00:00:00",379444,10794,12400,34220,88342
"2024-03-05 00:00:00",358075,10159,12299,75959,84244
"2024-03-06 00:00:00",335064,9702,11973,69012,83985
"2024-03-07 00:00:00",334989,9374,11820,57965,88265
"2024-03-08 00:00:00",363501,10124,11809,55213,101202
"2024-03-09 00:00:00",437628,12494,12789,59499,110939
"2024-03-10 00:00:00",411162,14196,13898,59467,119484
"2024-03-11 00:00:00",336164,10177,12324,50961,95610
"2024-03-12 00:00:00",310661,9551,12365,55562,88023
"2024-03-13 00:00:00",323664,9180,11919,54108,85906
"2024-03-14 00:00:00",333205,9113,11677,45702,86339
"2024-03-15 00:00:00",347410,11532,11981,51607,94585
"2024-03-16 00:00:00",363900,15961,12910,55387,103359
"2024-03-17 00:00:00",378370,19453,14210,56597,112006
"2024-03-18 00:00:00",300923,14314,12542,48613,90955
"2024-03-19 00:00:00",289256,13770,12520,57009,89388
"2024-03-20 00:00:00",271717,13436,12024,53424,87694
"2024-03-21 00:00:00",246008,13139,11504,45477,87772
"2024-03-22 00:00:00",264636,13481,11504,47345,93961
"2024-03-23 00:00:00",300290,17351,12503,52323,104922
"2024-03-24 00:00:00",302053,18844,13129,53179,114841
"2024-03-25 00:00:00",240073,12954,11214,44708,94534
"2024-03-26 00:00:00",221275,11922,10892,46110,91905
"2024-03-27 00:00:00",229209,11370,10142,43964,95571
"2024-03-28 00:00:00",252081,11200,11410,40271,98165
"2024-03-29 00:00:00",268483,12796,11625,45398,107303
"2024-03-30 00:00:00",263884,13400,11528,46076,104615
"2024-03-31 00:00:00",259338,14552,12015,44968,111704
"2024-04-01 00:00:00",229057,13570,11375,40846,99857
"2024-04-02 00:00:00",230054,10921,12690,55390,94672
"2024-04-03 00:00:00",233132,10253,12030,51649,125587
"2024-04-04 00:00:00",228934,10008,11604,48580,135910
"2024-04-05 00:00:00",249946,10126,11553,47027,145324
"2024-04-06 00:00:00",269344,11715,12443,52493,157439
"2024-04-07 00:00:00",345188,13154,13185,52728,166772
"2024-04-08 00:00:00",225560,9125,11038,44314,136748
"2024-04-09 00:00:00",235375,8589,10393,134042,119729
"2024-04-10 00:00:00",242254,8489,10184,122652,107074
"2024-04-11 00:00:00",253849,8126,9816,95023,108548
"2024-04-12 00:00:00",251213,9711,9720,85138,111425
"2024-04-13 00:00:00",253659,13099,10648,93655,124597
"2024-04-14 00:00:00",249294,15648,11314,92574,132214
"2024-04-15 00:00:00",189287,11465,9906,79369,107629
"2024-04-16 00:00:00",182285,10807,9856,103453,99252
"2024-04-17 00:00:00",176710,10622,9472,99861,99379
"2024-04-18 00:00:00",180560,10406,9619,84260,97030
"2024-04-19 00:00:00",188134,10981,9927,82326,106871
"2024-04-20 00:00:00",198640,13803,10725,92230,124214
"2024-04-21 00:00:00",200589,15424,11355,92729,134251
"2024-04-22 00:00:00",150263,10191,9967,78609,105950
"2024-04-23 00:00:00",138161,9587,10033,100073,97181
"2024-04-24 00:00:00",131942,9083,9457,93621,98384
"2024-04-25 00:00:00",133134,8487,9052,81207,98131
"2024-04-26 00:00:00",144616,8723,9183,78374,96189
"2024-04-27 00:00:00",161502,10716,9996,88819,119371
"2024-04-28 00:00:00",166305,12432,10339,90109,130902
"2024-04-29 00:00:00",139650,8522,8690,76966,102475
"2024-04-30 00:00:00",130752,8157,8879,126236,97298
"2024-05-01 00:00:00",120973,9742,8694,116196,101485
"2024-05-02 00:00:00",119571,7835,8280,91422,100893
"2024-05-03 00:00:00",119027,8303,8472,85575,107165
"2024-05-04 00:00:00",115130,9887,9289,94211,121007
"2024-05-05 00:00:00",110715,11431,9799,95177,129972
"2024-05-06 00:00:00",122641,8149,8568,85989,102658
"2024-05-07 00:00:00",112109,7603,8392,95301,92570
"2024-05-08 00:00:00",110831,7375,8008,96801,89792
"2024-05-09 00:00:00",125825,7447,7927,84094,92555
"2024-05-10 00:00:00",119052,7253,7957,82461,97399
"2024-05-11 00:00:00",118189,8288,8403,89549,108935
"2024-05-12 00:00:00",119702,9444,8867,89563,114683
"2024-05-13 00:00:00",95493,7167,7794,79363,91726
"2024-05-14 00:00:00",88909,6647,7613,109718,88526
"2024-05-15 00:00:00",86599,6476,7595,105723,87680
"2024-05-16 00:00:00",80556,6221,7148,88570,86080
"2024-05-17 00:00:00",88657,6672,7611,83251,89940
"2024-05-18 00:00:00",95194,8203,8216,95818,102214
"2024-05-19 00:00:00",98853,9344,8731,95867,110414
"2024-05-20 00:00:00",76496,7672,7759,85495,89408
"2024-05-21 00:00:00",70835,6881,7399,109846,86088
"2024-05-22 00:00:00",66436,6588,7244,106751,80513
"2024-05-23 00:00:00",66695,6118,7030,93559,81790
"2024-05-24 00:00:00",71948,6562,7324,91137,85117
"2024-05-25 00:00:00",71018,7809,7751,99425,91927
"2024-05-26 00:00:00",78512,8752,8145,100570,99268
"2024-05-27 00:00:00",81875,8032,7944,105706,95217
"2024-05-28 00:00:00",61826,6618,7111,107934,82948
"2024-05-29 00:00:00",56321,6453,6977,109768,94390
"2024-05-30 00:00:00",67138,6959,7275,104952,116059
"2024-05-31 00:00:00",61804,8255,7345,105431,115907
"2024-06-01 00:00:00",62314,10861,7360,122020,116918
"2024-06-02 00:00:00",80198,13247,8479,143596,134247
"2024-06-03 00:00:00",58980,9971,7052,135651,107327
"2024-06-04 00:00:00",55205,9716,6161,314634,95002
"2024-06-05 00:00:00",49873,8989,6837,275619,95755
"2024-06-06 00:00:00",55352,10491,6839,254182,93439
"2024-06-07 00:00:00",59384,11575,6822,265680,97505
"2024-06-08 00:00:00",61487,14803,7636,257248,105974
"2024-06-09 00:00:00",63485,17731,8431,227123,118500
"2024-06-10 00:00:00",51896,13435,7231,199432,96925
"2024-06-11 00:00:00",52214,12295,7129,205509,95263
"2024-06-12 00:00:00",49125,11391,6670,213793,92073
"2024-06-13 00:00:00",91692,10531,6476,184207,92239
"2024-06-14 00:00:00",88867,10165,6267,170277,91461
"2024-06-15 00:00:00",80489,12691,7135,178134,100762
"2024-06-16 00:00:00",78787,14081,7495,172811,103143
"2024-06-17 00:00:00",63326,10452,6469,152990,89135
"2024-06-18 00:00:00",61545,9558,6381,154967,88944
"2024-06-19 00:00:00",61407,9570,5721,163414,93210
"2024-06-20 00:00:00",55965,8914,5417,139928,90768
"2024-06-21 00:00:00",55710,8840,5405,118958,87361
